id,process_id,offspring_size,genotype_table,fitness_table,ea_optimizer_id,generation_index,individual_index,individual_id,ea_optimizer_id_1,individual_id_1,genotype_id,fitness_id,id_1,value
1,0,100,genotype,float,1,49,42,1558,1,1558,1559,1559,1559,0.5522436604089374
1,0,100,genotype,float,1,49,43,2001,1,2001,2002,2002,2002,0.19277720461006273
1,0,100,genotype,float,1,49,44,1901,1,1901,1902,1902,1902,0.5542856634613004
1,0,100,genotype,float,1,49,45,1997,1,1997,1998,1998,1998,0.5528858440271521
1,0,100,genotype,float,1,49,46,1977,1,1977,1978,1978,1978,0.5526618806324843
1,0,100,genotype,float,1,49,47,2026,1,2026,2027,2027,2027,0.5530742692826098
1,0,100,genotype,float,1,49,48,1940,1,1940,1941,1941,1941,0.5536606917251633
1,0,100,genotype,float,1,49,49,1932,1,1932,1933,1933,1933,0.5536504925166053
1,0,100,genotype,float,1,49,50,2030,1,2030,2031,2031,2031,0.1251258089398166
1,0,100,genotype,float,1,49,51,1970,1,1970,1971,1971,1971,0.5542351593554586
1,0,100,genotype,float,1,49,52,2006,1,2006,2007,2007,2007,0.5533438552527888
1,0,100,genotype,float,1,49,53,1951,1,1951,1952,1952,1952,0.5518712877341732
1,0,100,genotype,float,1,49,54,2014,1,2014,2015,2015,2015,0.553478794794363
1,0,100,genotype,float,1,49,55,1677,1,1677,1678,1678,1678,0.5537569472211971
1,0,100,genotype,float,1,49,56,1776,1,1776,1777,1777,1777,0.5549495407429749
1,0,100,genotype,float,1,49,57,1886,1,1886,1887,1887,1887,0.5538669317294397
1,0,100,genotype,float,1,49,58,1810,1,1810,1811,1811,1811,0.5527939710551641
1,0,100,genotype,float,1,49,59,1857,1,1857,1858,1858,1858,0.5532846033389439
1,0,100,genotype,float,1,49,60,2011,1,2011,2012,2012,2012,0.5534001246348703
1,0,100,genotype,float,1,49,61,2012,1,2012,2013,2013,2013,0.13690522269453903
1,0,100,genotype,float,1,49,62,1713,1,1713,1714,1714,1714,0.5535440650952625
1,0,100,genotype,float,1,49,63,2038,1,2038,2039,2039,2039,0.5534001246348703
1,0,100,genotype,float,1,49,64,2039,1,2039,2040,2040,2040,0.5542856634613004
1,0,100,genotype,float,1,49,65,2040,1,2040,2041,2041,2041,0.2900746298440852
1,0,100,genotype,float,1,49,66,2041,1,2041,2042,2042,2042,0.5523921959380118
1,0,100,genotype,float,1,49,67,2042,1,2042,2043,2043,2043,0.11995589932995931
1,0,100,genotype,float,1,49,68,2043,1,2043,2044,2044,2044,0.07851197412716653
1,0,100,genotype,float,1,49,69,2044,1,2044,2045,2045,2045,0.5525392490227046
1,0,100,genotype,float,1,49,70,2045,1,2045,2046,2046,2046,0.0891704479699891
1,0,100,genotype,float,1,49,71,2046,1,2046,2047,2047,2047,0.5540819138282188
1,0,100,genotype,float,1,49,72,2047,1,2047,2048,2048,2048,0.17720523187421292
1,0,100,genotype,float,1,49,73,2048,1,2048,2049,2049,2049,0.22958466608921085
1,0,100,genotype,float,1,49,74,2049,1,2049,2050,2050,2050,0.03396381570791199
1,0,100,genotype,float,1,49,75,2050,1,2050,2051,2051,2051,0.1967734889427218
1,0,100,genotype,float,1,49,76,2051,1,2051,2052,2052,2052,0.15134108301445862
1,0,100,genotype,float,1,49,77,2052,1,2052,2053,2053,2053,0.12470623703557886
1,0,100,genotype,float,1,49,78,2053,1,2053,2054,2054,2054,0.5532727708045521
1,0,100,genotype,float,1,49,79,2054,1,2054,2055,2055,2055,0.15042668257909841
1,0,100,genotype,float,1,49,80,2055,1,2055,2056,2056,2056,0.5536971179696405
1,0,100,genotype,float,1,49,81,2056,1,2056,2057,2057,2057,0.25658222667679564
1,0,100,genotype,float,1,49,82,2057,1,2057,2058,2058,2058,0.09166749348770752
1,0,100,genotype,float,1,49,83,2058,1,2058,2059,2059,2059,0.5522082003452232
1,0,100,genotype,float,1,49,84,2059,1,2059,2060,2060,2060,0.060576462269740596
1,0,100,genotype,float,1,49,85,2060,1,2060,2061,2061,2061,0.2170206026791091
1,0,100,genotype,float,1,49,86,2061,1,2061,2062,2062,2062,0.5543791765310466
1,0,100,genotype,float,1,49,87,2062,1,2062,2063,2063,2063,0.14772201785738945
1,0,100,genotype,float,1,49,88,2063,1,2063,2064,2064,2064,0.2859689019996342
1,0,100,genotype,float,1,49,89,2064,1,2064,2065,2065,2065,0.1138076880558289
1,0,100,genotype,float,1,49,90,2065,1,2065,2066,2066,2066,0.5530741887243528
1,0,100,genotype,float,1,49,91,2066,1,2066,2067,2067,2067,0.1788348780484791
1,0,100,genotype,float,1,49,92,2067,1,2067,2068,2068,2068,0.5530742692826098
1,0,100,genotype,float,1,49,93,2068,1,2068,2069,2069,2069,0.18719333710674485
1,0,100,genotype,float,1,49,94,2069,1,2069,2070,2070,2070,0.27388629238807244
1,0,100,genotype,float,1,49,95,2070,1,2070,2071,2071,2071,0.5518360108652047
1,0,100,genotype,float,1,49,96,2071,1,2071,2072,2072,2072,0.5537954023160949
1,0,100,genotype,float,1,49,97,2072,1,2072,2073,2073,2073,0.07375220893263812
1,0,100,genotype,float,1,49,98,2073,1,2073,2074,2074,2074,0.5537144019608896
1,0,100,genotype,float,1,49,99,2074,1,2074,2075,2075,2075,0.5533533646804409
1,0,100,genotype,float,1,50,0,1649,1,1649,1650,1650,1650,0.554568998327237
1,0,100,genotype,float,1,50,1,1857,1,1857,1858,1858,1858,0.5532846033389439
1,0,100,genotype,float,1,50,2,1940,1,1940,1941,1941,1941,0.5536606917251633
1,0,100,genotype,float,1,50,3,2015,1,2015,2016,2016,2016,0.5536994334870123
1,0,100,genotype,float,1,50,4,2031,1,2031,2032,2032,2032,0.5538255732848827
1,0,100,genotype,float,1,50,5,1987,1,1987,1988,1988,1988,0.553721631020964
1,0,100,genotype,float,1,50,6,1794,1,1794,1795,1795,1795,0.5542351593554586
1,0,100,genotype,float,1,50,7,1677,1,1677,1678,1678,1678,0.5537569472211971
1,0,100,genotype,float,1,50,8,2005,1,2005,2006,2006,2006,0.2763649171657932
1,0,100,genotype,float,1,50,9,2062,1,2062,2063,2063,2063,0.14772201785738945
1,0,100,genotype,float,1,50,10,1826,1,1826,1827,1827,1827,0.5539759394933129
1,0,100,genotype,float,1,50,11,1879,1,1879,1880,1880,1880,0.5530817318399379
1,0,100,genotype,float,1,50,12,2000,1,2000,2001,2001,2001,0.36052538587382904
1,0,100,genotype,float,1,50,13,2063,1,2063,2064,2064,2064,0.2859689019996342
1,0,100,genotype,float,1,50,14,2021,1,2021,2022,2022,2022,0.27474859885617037
1,0,100,genotype,float,1,50,15,1979,1,1979,1980,1980,1980,0.5524745645703194
1,0,100,genotype,float,1,50,16,1984,1,1984,1985,1985,1985,0.3116499492760842
1,0,100,genotype,float,1,50,17,1776,1,1776,1777,1777,1777,0.5549495407429749
1,0,100,genotype,float,1,50,18,2052,1,2052,2053,2053,2053,0.12470623703557886
1,0,100,genotype,float,1,50,19,1926,1,1926,1927,1927,1927,0.5522912233199707
1,0,100,genotype,float,1,50,20,2028,1,2028,2029,2029,2029,0.07646200743003957
1,0,100,genotype,float,1,50,21,2067,1,2067,2068,2068,2068,0.5530742692826098
1,0,100,genotype,float,1,50,22,1975,1,1975,1976,1976,1976,0.5541791140826768
1,0,100,genotype,float,1,50,23,2074,1,2074,2075,2075,2075,0.5533533646804409
1,0,100,genotype,float,1,50,24,1970,1,1970,1971,1971,1971,0.5542351593554586
1,0,100,genotype,float,1,50,25,1971,1,1971,1972,1972,1972,0.5536959361485002
1,0,100,genotype,float,1,50,26,1916,1,1916,1917,1917,1917,0.5541732340984288
1,0,100,genotype,float,1,50,27,2039,1,2039,2040,2040,2040,0.5542856634613004
1,0,100,genotype,float,1,50,28,2006,1,2006,2007,2007,2007,0.5533438552527888
1,0,100,genotype,float,1,50,29,2014,1,2014,2015,2015,2015,0.553478794794363
1,0,100,genotype,float,1,50,30,2070,1,2070,2071,2071,2071,0.5518360108652047
1,0,100,genotype,float,1,50,31,2020,1,2020,2021,2021,2021,0.5540015841043857
1,0,100,genotype,float,1,50,32,1901,1,1901,1902,1902,1902,0.5542856634613004
1,0,100,genotype,float,1,50,33,2019,1,2019,2020,2020,2020,0.5542173401482853
1,0,100,genotype,float,1,50,34,2069,1,2069,2070,2070,2070,0.27388629238807244
1,0,100,genotype,float,1,50,35,2023,1,2023,2024,2024,2024,0.5541630079804001
1,0,100,genotype,float,1,50,36,1997,1,1997,1998,1998,1998,0.5528858440271521
1,0,100,genotype,float,1,50,37,1944,1,1944,1945,1945,1945,0.5548437841404021
1,0,100,genotype,float,1,50,38,2066,1,2066,2067,2067,2067,0.1788348780484791
1,0,100,genotype,float,1,50,39,1985,1,1985,1986,1986,1986,0.5533533646804409
1,0,100,genotype,float,1,50,40,2059,1,2059,2060,2060,2060,0.060576462269740596
1,0,100,genotype,float,1,50,41,1646,1,1646,1647,1647,1647,0.553478794794363
1,0,100,genotype,float,1,50,42,2068,1,2068,2069,2069,2069,0.18719333710674485
1,0,100,genotype,float,1,50,43,1932,1,1932,1933,1933,1933,0.5536504925166053
1,0,100,genotype,float,1,50,44,1927,1,1927,1928,1928,1928,0.25746622441645467
1,0,100,genotype,float,1,50,45,1939,1,1939,1940,1940,1940,0.5535440650952625
1,0,100,genotype,float,1,50,46,2056,1,2056,2057,2057,2057,0.25658222667679564
1,0,100,genotype,float,1,50,47,2065,1,2065,2066,2066,2066,0.5530741887243528
1,0,100,genotype,float,1,50,48,2050,1,2050,2051,2051,2051,0.1967734889427218
1,0,100,genotype,float,1,50,49,1524,1,1524,1525,1525,1525,0.554568998327237
1,0,100,genotype,float,1,50,50,1959,1,1959,1960,1960,1960,0.3086778075883788
1,0,100,genotype,float,1,50,51,2061,1,2061,2062,2062,2062,0.5543791765310466
1,0,100,genotype,float,1,50,52,1558,1,1558,1559,1559,1559,0.5522436604089374
1,0,100,genotype,float,1,50,53,2060,1,2060,2061,2061,2061,0.2170206026791091
1,0,100,genotype,float,1,50,54,1964,1,1964,1965,1965,1965,0.1494886987068444
1,0,100,genotype,float,1,50,55,2055,1,2055,2056,2056,2056,0.5536971179696405
1,0,100,genotype,float,1,50,56,2038,1,2038,2039,2039,2039,0.5534001246348703
1,0,100,genotype,float,1,50,57,2071,1,2071,2072,2072,2072,0.5537954023160949
1,0,100,genotype,float,1,50,58,1943,1,1943,1944,1944,1944,0.554017513583558
1,0,100,genotype,float,1,50,59,2046,1,2046,2047,2047,2047,0.5540819138282188
1,0,100,genotype,float,1,50,60,2075,1,2075,2076,2076,2076,0.5530742692826098
1,0,100,genotype,float,1,50,61,2076,1,2076,2077,2077,2077,0.19776554534333568
1,0,100,genotype,float,1,50,62,2077,1,2077,2078,2078,2078,0.5500014978927997
1,0,100,genotype,float,1,50,63,2078,1,2078,2079,2079,2079,0.031040913732082506
1,0,100,genotype,float,1,50,64,2079,1,2079,2080,2080,2080,0.553478794794363
1,0,100,genotype,float,1,50,65,2080,1,2080,2081,2081,2081,0.5530019776348825
1,0,100,genotype,float,1,50,66,2081,1,2081,2082,2082,2082,0.2930388563383592
1,0,100,genotype,float,1,50,67,2082,1,2082,2083,2083,2083,0.049517432165376365
1,0,100,genotype,float,1,50,68,2083,1,2083,2084,2084,2084,0.5536072735629332
1,0,100,genotype,float,1,50,69,2084,1,2084,2085,2085,2085,0.5540819138282188
1,0,100,genotype,float,1,50,70,2085,1,2085,2086,2086,2086,0.5541630079804001
1,0,100,genotype,float,1,50,71,2086,1,2086,2087,2087,2087,0.3115759872842656
1,0,100,genotype,float,1,50,72,2087,1,2087,2088,2088,2088,0.1854101349085018
1,0,100,genotype,float,1,50,73,2088,1,2088,2089,2089,2089,0.5520943879016245
1,0,100,genotype,float,1,50,74,2089,1,2089,2090,2090,2090,0.05948592672931749
1,0,100,genotype,float,1,50,75,2090,1,2090,2091,2091,2091,0.5533438552527888
1,0,100,genotype,float,1,50,76,2091,1,2091,2092,2092,2092,0.14975201125267007
1,0,100,genotype,float,1,50,77,2092,1,2092,2093,2093,2093,0.1496989050938093
1,0,100,genotype,float,1,50,78,2093,1,2093,2094,2094,2094,0.11811725328500464
1,0,100,genotype,float,1,50,79,2094,1,2094,2095,2095,2095,0.5535440650952625
1,0,100,genotype,float,1,50,80,2095,1,2095,2096,2096,2096,0.07397072534745781
1,0,100,genotype,float,1,50,81,2096,1,2096,2097,2097,2097,0.5533533646804409
1,0,100,genotype,float,1,50,82,2097,1,2097,2098,2098,2098,0.5528858440271521
1,0,100,genotype,float,1,50,83,2098,1,2098,2099,2099,2099,0.5544305128098634
1,0,100,genotype,float,1,50,84,2099,1,2099,2100,2100,2100,0.5522912233199707
1,0,100,genotype,float,1,50,85,2100,1,2100,2101,2101,2101,0.08361689405652609
1,0,100,genotype,float,1,50,86,2101,1,2101,2102,2102,2102,0.038325682543528805
1,0,100,genotype,float,1,50,87,2102,1,2102,2103,2103,2103,0.2111252095176526
1,0,100,genotype,float,1,50,88,2103,1,2103,2104,2104,2104,0.1340658151746068
1,0,100,genotype,float,1,50,89,2104,1,2104,2105,2105,2105,0.08764506344964401
1,0,100,genotype,float,1,50,90,2105,1,2105,2106,2106,2106,0.514459511031798
1,0,100,genotype,float,1,50,91,2106,1,2106,2107,2107,2107,0.06598775236350152
1,0,100,genotype,float,1,50,92,2107,1,2107,2108,2108,2108,0.10986593795004647
1,0,100,genotype,float,1,50,93,2108,1,2108,2109,2109,2109,0.11071226228576757
1,0,100,genotype,float,1,50,94,2109,1,2109,2110,2110,2110,0.0710281817477549
1,0,100,genotype,float,1,50,95,2110,1,2110,2111,2111,2111,0.07396547461981752
1,0,100,genotype,float,1,50,96,2111,1,2111,2112,2112,2112,0.14792745943899488
1,0,100,genotype,float,1,50,97,2112,1,2112,2113,2113,2113,0.5546700664569886
1,0,100,genotype,float,1,50,98,2113,1,2113,2114,2114,2114,0.5536959361485002
1,0,100,genotype,float,1,50,99,2114,1,2114,2115,2115,2115,0.14423876561877091
1,0,100,genotype,float,1,51,0,2088,1,2088,2089,2089,2089,0.5520943879016245
1,0,100,genotype,float,1,51,1,2083,1,2083,2084,2084,2084,0.5536072735629332
1,0,100,genotype,float,1,51,2,2086,1,2086,2087,2087,2087,0.3115759872842656
1,0,100,genotype,float,1,51,3,1558,1,1558,1559,1559,1559,0.5522436604089374
1,0,100,genotype,float,1,51,4,1984,1,1984,1985,1985,1985,0.3116499492760842
1,0,100,genotype,float,1,51,5,2055,1,2055,2056,2056,2056,0.5536971179696405
1,0,100,genotype,float,1,51,6,2104,1,2104,2105,2105,2105,0.08764506344964401
1,0,100,genotype,float,1,51,7,1879,1,1879,1880,1880,1880,0.5530817318399379
1,0,100,genotype,float,1,51,8,2046,1,2046,2047,2047,2047,0.5540819138282188
1,0,100,genotype,float,1,51,9,2021,1,2021,2022,2022,2022,0.27474859885617037
1,0,100,genotype,float,1,51,10,2092,1,2092,2093,2093,2093,0.1496989050938093
1,0,100,genotype,float,1,51,11,2077,1,2077,2078,2078,2078,0.5500014978927997
1,0,100,genotype,float,1,51,12,1987,1,1987,1988,1988,1988,0.553721631020964
1,0,100,genotype,float,1,51,13,2085,1,2085,2086,2086,2086,0.5541630079804001
1,0,100,genotype,float,1,51,14,1985,1,1985,1986,1986,1986,0.5533533646804409
1,0,100,genotype,float,1,51,15,2089,1,2089,2090,2090,2090,0.05948592672931749
1,0,100,genotype,float,1,51,16,1944,1,1944,1945,1945,1945,0.5548437841404021
1,0,100,genotype,float,1,51,17,2097,1,2097,2098,2098,2098,0.5528858440271521
1,0,100,genotype,float,1,51,18,2071,1,2071,2072,2072,2072,0.5537954023160949
1,0,100,genotype,float,1,51,19,1794,1,1794,1795,1795,1795,0.5542351593554586
1,0,100,genotype,float,1,51,20,1940,1,1940,1941,1941,1941,0.5536606917251633
1,0,100,genotype,float,1,51,21,2098,1,2098,2099,2099,2099,0.5544305128098634
1,0,100,genotype,float,1,51,22,1649,1,1649,1650,1650,1650,0.554568998327237
1,0,100,genotype,float,1,51,23,1826,1,1826,1827,1827,1827,0.5539759394933129
1,0,100,genotype,float,1,51,24,2038,1,2038,2039,2039,2039,0.5534001246348703
1,0,100,genotype,float,1,51,25,2020,1,2020,2021,2021,2021,0.5540015841043857
1,0,100,genotype,float,1,51,26,2052,1,2052,2053,2053,2053,0.12470623703557886
1,0,100,genotype,float,1,51,27,2091,1,2091,2092,2092,2092,0.14975201125267007
1,0,100,genotype,float,1,51,28,1776,1,1776,1777,1777,1777,0.5549495407429749
1,0,100,genotype,float,1,51,29,1926,1,1926,1927,1927,1927,0.5522912233199707
1,0,100,genotype,float,1,51,30,1646,1,1646,1647,1647,1647,0.553478794794363
1,0,100,genotype,float,1,51,31,2068,1,2068,2069,2069,2069,0.18719333710674485
1,0,100,genotype,float,1,51,32,2063,1,2063,2064,2064,2064,0.2859689019996342
1,0,100,genotype,float,1,51,33,2080,1,2080,2081,2081,2081,0.5530019776348825
1,0,100,genotype,float,1,51,34,2108,1,2108,2109,2109,2109,0.11071226228576757
1,0,100,genotype,float,1,51,35,2107,1,2107,2108,2108,2108,0.10986593795004647
1,0,100,genotype,float,1,51,36,2006,1,2006,2007,2007,2007,0.5533438552527888
1,0,100,genotype,float,1,51,37,2069,1,2069,2070,2070,2070,0.27388629238807244
1,0,100,genotype,float,1,51,38,1975,1,1975,1976,1976,1976,0.5541791140826768
1,0,100,genotype,float,1,51,39,2102,1,2102,2103,2103,2103,0.2111252095176526
1,0,100,genotype,float,1,51,40,2014,1,2014,2015,2015,2015,0.553478794794363
1,0,100,genotype,float,1,51,41,1943,1,1943,1944,1944,1944,0.554017513583558
1,0,100,genotype,float,1,51,42,2000,1,2000,2001,2001,2001,0.36052538587382904
1,0,100,genotype,float,1,51,43,1979,1,1979,1980,1980,1980,0.5524745645703194
1,0,100,genotype,float,1,51,44,2112,1,2112,2113,2113,2113,0.5546700664569886
1,0,100,genotype,float,1,51,45,2113,1,2113,2114,2114,2114,0.5536959361485002
1,0,100,genotype,float,1,51,46,2065,1,2065,2066,2066,2066,0.5530741887243528
1,0,100,genotype,float,1,51,47,2060,1,2060,2061,2061,2061,0.2170206026791091
1,0,100,genotype,float,1,51,48,1970,1,1970,1971,1971,1971,0.5542351593554586
1,0,100,genotype,float,1,51,49,2081,1,2081,2082,2082,2082,0.2930388563383592
1,0,100,genotype,float,1,51,50,1857,1,1857,1858,1858,1858,0.5532846033389439
1,0,100,genotype,float,1,51,51,2050,1,2050,2051,2051,2051,0.1967734889427218
1,0,100,genotype,float,1,51,52,2079,1,2079,2080,2080,2080,0.553478794794363
1,0,100,genotype,float,1,51,53,2094,1,2094,2095,2095,2095,0.5535440650952625
1,0,100,genotype,float,1,51,54,2082,1,2082,2083,2083,2083,0.049517432165376365
1,0,100,genotype,float,1,51,55,2110,1,2110,2111,2111,2111,0.07396547461981752
1,0,100,genotype,float,1,51,56,2095,1,2095,2096,2096,2096,0.07397072534745781
1,0,100,genotype,float,1,51,57,2074,1,2074,2075,2075,2075,0.5533533646804409
1,0,100,genotype,float,1,51,58,1916,1,1916,1917,1917,1917,0.5541732340984288
1,0,100,genotype,float,1,51,59,2005,1,2005,2006,2006,2006,0.2763649171657932
1,0,100,genotype,float,1,51,60,2019,1,2019,2020,2020,2020,0.5542173401482853
1,0,100,genotype,float,1,51,61,2070,1,2070,2071,2071,2071,0.5518360108652047
1,0,100,genotype,float,1,51,62,2056,1,2056,2057,2057,2057,0.25658222667679564
1,0,100,genotype,float,1,51,63,2090,1,2090,2091,2091,2091,0.5533438552527888
1,0,100,genotype,float,1,51,64,1997,1,1997,1998,1998,1998,0.5528858440271521
1,0,100,genotype,float,1,51,65,2115,1,2115,2116,2116,2116,0.5542351593554586
1,0,100,genotype,float,1,51,66,2116,1,2116,2117,2117,2117,0.5536777649169958
1,0,100,genotype,float,1,51,67,2117,1,2117,2118,2118,2118,0.34458017194481927
1,0,100,genotype,float,1,51,68,2118,1,2118,2119,2119,2119,0.5530817318399379
1,0,100,genotype,float,1,51,69,2119,1,2119,2120,2120,2120,0.5536984392038139
1,0,100,genotype,float,1,51,70,2120,1,2120,2121,2121,2121,0.3111081839012232
1,0,100,genotype,float,1,51,71,2121,1,2121,2122,2122,2122,0.09123372964482286
1,0,100,genotype,float,1,51,72,2122,1,2122,2123,2123,2123,0.5524745645703194
1,0,100,genotype,float,1,51,73,2123,1,2123,2124,2124,2124,0.14329369640382963
1,0,100,genotype,float,1,51,74,2124,1,2124,2125,2125,2125,0.5525580048413955
1,0,100,genotype,float,1,51,75,2125,1,2125,2126,2126,2126,0.5468245678440452
1,0,100,genotype,float,1,51,76,2126,1,2126,2127,2127,2127,0.08233273262943881
1,0,100,genotype,float,1,51,77,2127,1,2127,2128,2128,2128,0.5534001246348703
1,0,100,genotype,float,1,51,78,2128,1,2128,2129,2129,2129,0.5542173401482853
1,0,100,genotype,float,1,51,79,2129,1,2129,2130,2130,2130,0.5538255732848827
1,0,100,genotype,float,1,51,80,2130,1,2130,2131,2131,2131,0.5541791140826768
1,0,100,genotype,float,1,51,81,2131,1,2131,2132,2132,2132,0.09089066514353948
1,0,100,genotype,float,1,51,82,2132,1,2132,2133,2133,2133,0.2760095614305031
1,0,100,genotype,float,1,51,83,2133,1,2133,2134,2134,2134,0.5530597015047735
1,0,100,genotype,float,1,51,84,2134,1,2134,2135,2135,2135,0.06878765873225412
1,0,100,genotype,float,1,51,85,2135,1,2135,2136,2136,2136,0.5538956400470556
1,0,100,genotype,float,1,51,86,2136,1,2136,2137,2137,2137,0.5536606917251633
1,0,100,genotype,float,1,51,87,2137,1,2137,2138,2138,2138,0.27762613108575024
1,0,100,genotype,float,1,51,88,2138,1,2138,2139,2139,2139,0.033753870753199695
1,0,100,genotype,float,1,51,89,2139,1,2139,2140,2140,2140,0.06313181745801749
1,0,100,genotype,float,1,51,90,2140,1,2140,2141,2141,2141,0.5536368641966741
1,0,100,genotype,float,1,51,91,2141,1,2141,2142,2142,2142,0.553478794794363
1,0,100,genotype,float,1,51,92,2142,1,2142,2143,2143,2143,0.5522082003452232
1,0,100,genotype,float,1,51,93,2143,1,2143,2144,2144,2144,0.5541732340984288
1,0,100,genotype,float,1,51,94,2144,1,2144,2145,2145,2145,0.3112799792164105
1,0,100,genotype,float,1,51,95,2145,1,2145,2146,2146,2146,0.20262622878810574
1,0,100,genotype,float,1,51,96,2146,1,2146,2147,2147,2147,0.35929528597701227
1,0,100,genotype,float,1,51,97,2147,1,2147,2148,2148,2148,0.06913023658655502
1,0,100,genotype,float,1,51,98,2148,1,2148,2149,2149,2149,0.31080795754976087
1,0,100,genotype,float,1,51,99,2149,1,2149,2150,2150,2150,0.4106732919946812
1,0,100,genotype,float,1,52,0,2104,1,2104,2105,2105,2105,0.08764506344964401
1,0,100,genotype,float,1,52,1,2065,1,2065,2066,2066,2066,0.5530741887243528
1,0,100,genotype,float,1,52,2,1943,1,1943,1944,1944,1944,0.554017513583558
1,0,100,genotype,float,1,52,3,2112,1,2112,2113,2113,2113,0.5546700664569886
1,0,100,genotype,float,1,52,4,1985,1,1985,1986,1986,1986,0.5533533646804409
1,0,100,genotype,float,1,52,5,2116,1,2116,2117,2117,2117,0.5536777649169958
1,0,100,genotype,float,1,52,6,2083,1,2083,2084,2084,2084,0.5536072735629332
1,0,100,genotype,float,1,52,7,2055,1,2055,2056,2056,2056,0.5536971179696405
1,0,100,genotype,float,1,52,8,2143,1,2143,2144,2144,2144,0.5541732340984288
1,0,100,genotype,float,1,52,9,2135,1,2135,2136,2136,2136,0.5538956400470556
1,0,100,genotype,float,1,52,10,2068,1,2068,2069,2069,2069,0.18719333710674485
1,0,100,genotype,float,1,52,11,1857,1,1857,1858,1858,1858,0.5532846033389439
1,0,100,genotype,float,1,52,12,2137,1,2137,2138,2138,2138,0.27762613108575024
1,0,100,genotype,float,1,52,13,1776,1,1776,1777,1777,1777,0.5549495407429749
1,0,100,genotype,float,1,52,14,2069,1,2069,2070,2070,2070,0.27388629238807244
1,0,100,genotype,float,1,52,15,2006,1,2006,2007,2007,2007,0.5533438552527888
1,0,100,genotype,float,1,52,16,2000,1,2000,2001,2001,2001,0.36052538587382904
1,0,100,genotype,float,1,52,17,2077,1,2077,2078,2078,2078,0.5500014978927997
1,0,100,genotype,float,1,52,18,2102,1,2102,2103,2103,2103,0.2111252095176526
1,0,100,genotype,float,1,52,19,2020,1,2020,2021,2021,2021,0.5540015841043857
1,0,100,genotype,float,1,52,20,1997,1,1997,1998,1998,1998,0.5528858440271521
1,0,100,genotype,float,1,52,21,1916,1,1916,1917,1917,1917,0.5541732340984288
1,0,100,genotype,float,1,52,22,1970,1,1970,1971,1971,1971,0.5542351593554586
1,0,100,genotype,float,1,52,23,1979,1,1979,1980,1980,1980,0.5524745645703194
1,0,100,genotype,float,1,52,24,2038,1,2038,2039,2039,2039,0.5534001246348703
1,0,100,genotype,float,1,52,25,2148,1,2148,2149,2149,2149,0.31080795754976087
1,0,100,genotype,float,1,52,26,2063,1,2063,2064,2064,2064,0.2859689019996342
1,0,100,genotype,float,1,52,27,2146,1,2146,2147,2147,2147,0.35929528597701227
1,0,100,genotype,float,1,52,28,1879,1,1879,1880,1880,1880,0.5530817318399379
1,0,100,genotype,float,1,52,29,2142,1,2142,2143,2143,2143,0.5522082003452232
1,0,100,genotype,float,1,52,30,2074,1,2074,2075,2075,2075,0.5533533646804409
1,0,100,genotype,float,1,52,31,2113,1,2113,2114,2114,2114,0.5536959361485002
1,0,100,genotype,float,1,52,32,2123,1,2123,2124,2124,2124,0.14329369640382963
1,0,100,genotype,float,1,52,33,1975,1,1975,1976,1976,1976,0.5541791140826768
1,0,100,genotype,float,1,52,34,2070,1,2070,2071,2071,2071,0.5518360108652047
1,0,100,genotype,float,1,52,35,2132,1,2132,2133,2133,2133,0.2760095614305031
1,0,100,genotype,float,1,52,36,2136,1,2136,2137,2137,2137,0.5536606917251633
1,0,100,genotype,float,1,52,37,2005,1,2005,2006,2006,2006,0.2763649171657932
1,0,100,genotype,float,1,52,38,2098,1,2098,2099,2099,2099,0.5544305128098634
1,0,100,genotype,float,1,52,39,2071,1,2071,2072,2072,2072,0.5537954023160949
1,0,100,genotype,float,1,52,40,2119,1,2119,2120,2120,2120,0.5536984392038139
1,0,100,genotype,float,1,52,41,2118,1,2118,2119,2119,2119,0.5530817318399379
1,0,100,genotype,float,1,52,42,2124,1,2124,2125,2125,2125,0.5525580048413955
1,0,100,genotype,float,1,52,43,2080,1,2080,2081,2081,2081,0.5530019776348825
1,0,100,genotype,float,1,52,44,2128,1,2128,2129,2129,2129,0.5542173401482853
1,0,100,genotype,float,1,52,45,2140,1,2140,2141,2141,2141,0.5536368641966741
1,0,100,genotype,float,1,52,46,2117,1,2117,2118,2118,2118,0.34458017194481927
1,0,100,genotype,float,1,52,47,2144,1,2144,2145,2145,2145,0.3112799792164105
1,0,100,genotype,float,1,52,48,2085,1,2085,2086,2086,2086,0.5541630079804001
1,0,100,genotype,float,1,52,49,2097,1,2097,2098,2098,2098,0.5528858440271521
1,0,100,genotype,float,1,52,50,2046,1,2046,2047,2047,2047,0.5540819138282188
1,0,100,genotype,float,1,52,51,2060,1,2060,2061,2061,2061,0.2170206026791091
1,0,100,genotype,float,1,52,52,2014,1,2014,2015,2015,2015,0.553478794794363
1,0,100,genotype,float,1,52,53,2091,1,2091,2092,2092,2092,0.14975201125267007
1,0,100,genotype,float,1,52,54,2122,1,2122,2123,2123,2123,0.5524745645703194
1,0,100,genotype,float,1,52,55,2021,1,2021,2022,2022,2022,0.27474859885617037
1,0,100,genotype,float,1,52,56,2133,1,2133,2134,2134,2134,0.5530597015047735
1,0,100,genotype,float,1,52,57,2090,1,2090,2091,2091,2091,0.5533438552527888
