id,process_id,offspring_size,genotype_table,fitness_table,ea_optimizer_id,generation_index,individual_index,individual_id,ea_optimizer_id_1,individual_id_1,genotype_id,fitness_id,id_1,value
1,0,50,genotype,float,1,60,49,1500,1,1500,1501,1501,1501,0.15774338532365134
1,0,50,genotype,float,1,60,50,1194,1,1194,1195,1195,1195,0.5443822795933698
1,0,50,genotype,float,1,60,51,1538,1,1538,1539,1539,1539,0.5438605613693589
1,0,50,genotype,float,1,60,52,1558,1,1558,1559,1559,1559,0.5391146870371298
1,0,50,genotype,float,1,60,53,1548,1,1548,1549,1549,1549,0.1203163571715015
1,0,50,genotype,float,1,60,54,1369,1,1369,1370,1370,1370,0.5199609892624654
1,0,50,genotype,float,1,60,55,1541,1,1541,1542,1542,1542,0.08211661074029653
1,0,50,genotype,float,1,60,56,1537,1,1537,1538,1538,1538,0.5391173445216623
1,0,50,genotype,float,1,60,57,1360,1,1360,1361,1361,1361,0.520838284050469
1,0,50,genotype,float,1,60,58,1535,1,1535,1536,1536,1536,0.538388015066095
1,0,50,genotype,float,1,60,59,1523,1,1523,1524,1524,1524,0.17912212079665496
1,0,50,genotype,float,1,60,60,1166,1,1166,1167,1167,1167,0.5490636200839651
1,0,50,genotype,float,1,60,61,1354,1,1354,1355,1355,1355,0.5421644799514599
1,0,50,genotype,float,1,60,62,1551,1,1551,1552,1552,1552,0.260452219314584
1,0,50,genotype,float,1,60,63,1549,1,1549,1550,1550,1550,0.047397219323725925
1,0,50,genotype,float,1,60,64,1508,1,1508,1509,1509,1509,0.5441502545762779
1,0,50,genotype,float,1,60,65,1237,1,1237,1238,1238,1238,0.5066312249723323
1,0,50,genotype,float,1,60,66,1398,1,1398,1399,1399,1399,0.5288212062655427
1,0,50,genotype,float,1,60,67,1306,1,1306,1307,1307,1307,0.5414096385495566
1,0,50,genotype,float,1,60,68,1375,1,1375,1376,1376,1376,0.5438605613693589
1,0,50,genotype,float,1,60,69,1539,1,1539,1540,1540,1540,0.5184000323841964
1,0,50,genotype,float,1,60,70,1559,1,1559,1560,1560,1560,0.5467334058273393
1,0,50,genotype,float,1,60,71,1534,1,1534,1535,1535,1535,0.547763458271918
1,0,50,genotype,float,1,60,72,1402,1,1402,1403,1403,1403,0.4356675966624924
1,0,50,genotype,float,1,60,73,1459,1,1459,1460,1460,1460,0.5445306340594539
1,0,50,genotype,float,1,60,74,1502,1,1502,1503,1503,1503,0.518838171653917
1,0,50,genotype,float,1,60,75,1561,1,1561,1562,1562,1562,0.5206743789926869
1,0,50,genotype,float,1,60,76,1562,1,1562,1563,1563,1563,0.547763458271918
1,0,50,genotype,float,1,60,77,1563,1,1563,1564,1564,1564,0.32824713809954603
1,0,50,genotype,float,1,60,78,1564,1,1564,1565,1565,1565,0.17649852422109957
1,0,50,genotype,float,1,60,79,1565,1,1565,1566,1566,1566,0.5399155975504133
1,0,50,genotype,float,1,60,80,1566,1,1566,1567,1567,1567,0.11010348158473339
1,0,50,genotype,float,1,60,81,1567,1,1567,1568,1568,1568,0.5421644799514599
1,0,50,genotype,float,1,60,82,1568,1,1568,1569,1569,1569,0.04260956794484155
1,0,50,genotype,float,1,60,83,1569,1,1569,1570,1570,1570,0.5442603331183233
1,0,50,genotype,float,1,60,84,1570,1,1570,1571,1571,1571,0.5368727008486583
1,0,50,genotype,float,1,60,85,1571,1,1571,1572,1572,1572,0.1793053826552295
1,0,50,genotype,float,1,60,86,1572,1,1572,1573,1573,1573,0.19477646467583312
1,0,50,genotype,float,1,60,87,1573,1,1573,1574,1574,1574,0.24149139762229893
1,0,50,genotype,float,1,60,88,1574,1,1574,1575,1575,1575,0.06861582138491404
1,0,50,genotype,float,1,60,89,1575,1,1575,1576,1576,1576,0.13703695859883455
1,0,50,genotype,float,1,60,90,1576,1,1576,1577,1577,1577,0.1790355151608381
1,0,50,genotype,float,1,60,91,1577,1,1577,1578,1578,1578,0.08675759998101212
1,0,50,genotype,float,1,60,92,1578,1,1578,1579,1579,1579,0.5462175991712579
1,0,50,genotype,float,1,60,93,1579,1,1579,1580,1580,1580,0.3593975591266294
1,0,50,genotype,float,1,60,94,1580,1,1580,1581,1581,1581,0.08470409126508073
1,0,50,genotype,float,1,60,95,1581,1,1581,1582,1582,1582,0.0593952760319768
1,0,50,genotype,float,1,60,96,1582,1,1582,1583,1583,1583,0.5441096569614113
1,0,50,genotype,float,1,60,97,1583,1,1583,1584,1584,1584,0.23168422942245226
1,0,50,genotype,float,1,60,98,1584,1,1584,1585,1585,1585,0.06994746246487672
1,0,50,genotype,float,1,60,99,1585,1,1585,1586,1586,1586,0.0847043260809769
1,0,50,genotype,float,1,61,0,1339,1,1339,1340,1340,1340,0.5335738602983137
1,0,50,genotype,float,1,61,1,1422,1,1422,1423,1423,1423,0.5443719285917803
1,0,50,genotype,float,1,61,2,1445,1,1445,1446,1446,1446,0.5247145706143632
1,0,50,genotype,float,1,61,3,1273,1,1273,1274,1274,1274,0.5200085287133096
1,0,50,genotype,float,1,61,4,1469,1,1469,1470,1470,1470,0.5374109620177236
1,0,50,genotype,float,1,61,5,1459,1,1459,1460,1460,1460,0.5445306340594539
1,0,50,genotype,float,1,61,6,1582,1,1582,1583,1583,1583,0.5441096569614113
1,0,50,genotype,float,1,61,7,1502,1,1502,1503,1503,1503,0.518838171653917
1,0,50,genotype,float,1,61,8,1166,1,1166,1167,1167,1167,0.5490636200839651
1,0,50,genotype,float,1,61,9,1194,1,1194,1195,1195,1195,0.5443822795933698
1,0,50,genotype,float,1,61,10,1209,1,1209,1210,1210,1210,0.5335738602983137
1,0,50,genotype,float,1,61,11,1537,1,1537,1538,1538,1538,0.5391173445216623
1,0,50,genotype,float,1,61,12,1571,1,1571,1572,1572,1572,0.1793053826552295
1,0,50,genotype,float,1,61,13,1535,1,1535,1536,1536,1536,0.538388015066095
1,0,50,genotype,float,1,61,14,1565,1,1565,1566,1566,1566,0.5399155975504133
1,0,50,genotype,float,1,61,15,1349,1,1349,1350,1350,1350,0.5453697214851745
1,0,50,genotype,float,1,61,16,1523,1,1523,1524,1524,1524,0.17912212079665496
1,0,50,genotype,float,1,61,17,1559,1,1559,1560,1560,1560,0.5467334058273393
1,0,50,genotype,float,1,61,18,1569,1,1569,1570,1570,1570,0.5442603331183233
1,0,50,genotype,float,1,61,19,1527,1,1527,1528,1528,1528,0.535722590665837
1,0,50,genotype,float,1,61,20,1538,1,1538,1539,1539,1539,0.5438605613693589
1,0,50,genotype,float,1,61,21,1529,1,1529,1530,1530,1530,0.5503343608292037
1,0,50,genotype,float,1,61,22,1540,1,1540,1541,1541,1541,0.5443709638175944
1,0,50,genotype,float,1,61,23,1402,1,1402,1403,1403,1403,0.4356675966624924
1,0,50,genotype,float,1,61,24,1513,1,1513,1514,1514,1514,0.5449392010023757
1,0,50,genotype,float,1,61,25,1570,1,1570,1571,1571,1571,0.5368727008486583
1,0,50,genotype,float,1,61,26,1456,1,1456,1457,1457,1457,0.547763458271918
1,0,50,genotype,float,1,61,27,1431,1,1431,1432,1432,1432,0.535722590665837
1,0,50,genotype,float,1,61,28,1497,1,1497,1498,1498,1498,0.5467334058273393
1,0,50,genotype,float,1,61,29,1522,1,1522,1523,1523,1523,0.5371937052087445
1,0,50,genotype,float,1,61,30,1372,1,1372,1373,1373,1373,0.5473228087692168
1,0,50,genotype,float,1,61,31,1127,1,1127,1128,1128,1128,0.5255251121547705
1,0,50,genotype,float,1,61,32,1460,1,1460,1461,1461,1461,0.5449434162120759
1,0,50,genotype,float,1,61,33,1374,1,1374,1375,1375,1375,0.5487017004773831
1,0,50,genotype,float,1,61,34,1350,1,1350,1351,1351,1351,0.5265629261212381
1,0,50,genotype,float,1,61,35,1578,1,1578,1579,1579,1579,0.5462175991712579
1,0,50,genotype,float,1,61,36,1567,1,1567,1568,1568,1568,0.5421644799514599
1,0,50,genotype,float,1,61,37,1550,1,1550,1551,1551,1551,0.5381355695096631
1,0,50,genotype,float,1,61,38,1531,1,1531,1532,1532,1532,0.486693061167559
1,0,50,genotype,float,1,61,39,1562,1,1562,1563,1563,1563,0.547763458271918
1,0,50,genotype,float,1,61,40,1481,1,1481,1482,1482,1482,0.5437485222829981
1,0,50,genotype,float,1,61,41,1477,1,1477,1478,1478,1478,0.5453697214851745
1,0,50,genotype,float,1,61,42,1563,1,1563,1564,1564,1564,0.32824713809954603
1,0,50,genotype,float,1,61,43,1470,1,1470,1471,1471,1471,0.5189933607428188
1,0,50,genotype,float,1,61,44,1546,1,1546,1547,1547,1547,0.537822664720096
1,0,50,genotype,float,1,61,45,1555,1,1555,1556,1556,1556,0.5486659124247524
1,0,50,genotype,float,1,61,46,1583,1,1583,1584,1584,1584,0.23168422942245226
1,0,50,genotype,float,1,61,47,1398,1,1398,1399,1399,1399,0.5288212062655427
1,0,50,genotype,float,1,61,48,1530,1,1530,1531,1531,1531,0.5255251121547705
1,0,50,genotype,float,1,61,49,1519,1,1519,1520,1520,1520,0.15242676587748027
1,0,50,genotype,float,1,61,50,1509,1,1509,1510,1510,1510,0.547763458271918
1,0,50,genotype,float,1,61,51,1224,1,1224,1225,1225,1225,0.5255251121547705
1,0,50,genotype,float,1,61,52,1237,1,1237,1238,1238,1238,0.5066312249723323
1,0,50,genotype,float,1,61,53,1309,1,1309,1310,1310,1310,0.5486659124247524
1,0,50,genotype,float,1,61,54,1424,1,1424,1425,1425,1425,0.5405643121818088
1,0,50,genotype,float,1,61,55,1534,1,1534,1535,1535,1535,0.547763458271918
1,0,50,genotype,float,1,61,56,1557,1,1557,1558,1558,1558,0.5189933607428188
1,0,50,genotype,float,1,61,57,1297,1,1297,1298,1298,1298,0.5487017004773831
1,0,50,genotype,float,1,61,58,1416,1,1416,1417,1417,1417,0.5190501147835641
1,0,50,genotype,float,1,61,59,1410,1,1410,1411,1411,1411,0.5392922190275352
1,0,50,genotype,float,1,61,60,1551,1,1551,1552,1552,1552,0.260452219314584
1,0,50,genotype,float,1,61,61,1541,1,1541,1542,1542,1542,0.08211661074029653
1,0,50,genotype,float,1,61,62,1564,1,1564,1565,1565,1565,0.17649852422109957
1,0,50,genotype,float,1,61,63,1576,1,1576,1577,1577,1577,0.1790355151608381
1,0,50,genotype,float,1,61,64,1159,1,1159,1160,1160,1160,0.5313160842485571
1,0,50,genotype,float,1,61,65,1510,1,1510,1511,1511,1511,0.5442921797685404
1,0,50,genotype,float,1,61,66,1528,1,1528,1529,1529,1529,0.5183377243059835
1,0,50,genotype,float,1,61,67,1584,1,1584,1585,1585,1585,0.06994746246487672
1,0,50,genotype,float,1,61,68,1494,1,1494,1495,1495,1495,0.5462175991712579
1,0,50,genotype,float,1,61,69,1575,1,1575,1576,1576,1576,0.13703695859883455
1,0,50,genotype,float,1,61,70,1579,1,1579,1580,1580,1580,0.3593975591266294
1,0,50,genotype,float,1,61,71,1508,1,1508,1509,1509,1509,0.5441502545762779
1,0,50,genotype,float,1,61,72,1558,1,1558,1559,1559,1559,0.5391146870371298
1,0,50,genotype,float,1,61,73,1375,1,1375,1376,1376,1376,0.5438605613693589
1,0,50,genotype,float,1,61,74,1577,1,1577,1578,1578,1578,0.08675759998101212
1,0,50,genotype,float,1,61,75,1369,1,1369,1370,1370,1370,0.5199609892624654
1,0,50,genotype,float,1,61,76,1561,1,1561,1562,1562,1562,0.5206743789926869
1,0,50,genotype,float,1,61,77,1452,1,1452,1453,1453,1453,0.5371937052087445
1,0,50,genotype,float,1,61,78,1306,1,1306,1307,1307,1307,0.5414096385495566
1,0,50,genotype,float,1,61,79,1586,1,1586,1587,1587,1587,0.5381355695096631
1,0,50,genotype,float,1,61,80,1587,1,1587,1588,1588,1588,0.5453697214851745
1,0,50,genotype,float,1,61,81,1588,1,1588,1589,1589,1589,0.5473228087692168
1,0,50,genotype,float,1,61,82,1589,1,1589,1590,1590,1590,0.5368727008486583
1,0,50,genotype,float,1,61,83,1590,1,1590,1591,1591,1591,0.5416505753427086
1,0,50,genotype,float,1,61,84,1591,1,1591,1592,1592,1592,0.5440449211508912
1,0,50,genotype,float,1,61,85,1592,1,1592,1593,1593,1593,0.5446756742520167
1,0,50,genotype,float,1,61,86,1593,1,1593,1594,1594,1594,0.534813057215462
1,0,50,genotype,float,1,61,87,1594,1,1594,1595,1595,1595,0.5394046090120944
1,0,50,genotype,float,1,61,88,1595,1,1595,1596,1596,1596,0.2641568192745147
1,0,50,genotype,float,1,61,89,1596,1,1596,1597,1597,1597,0.15781553105353807
1,0,50,genotype,float,1,61,90,1597,1,1597,1598,1598,1598,0.535722590665837
1,0,50,genotype,float,1,61,91,1598,1,1598,1599,1599,1599,0.14423891924684085
1,0,50,genotype,float,1,61,92,1599,1,1599,1600,1600,1600,0.1920004832093143
1,0,50,genotype,float,1,61,93,1600,1,1600,1601,1601,1601,0.23262609962693814
1,0,50,genotype,float,1,61,94,1601,1,1601,1602,1602,1602,0.0967209012456907
1,0,50,genotype,float,1,61,95,1602,1,1602,1603,1603,1603,0.14875307425227338
1,0,50,genotype,float,1,61,96,1603,1,1603,1604,1604,1604,0.20358976164348014
1,0,50,genotype,float,1,61,97,1604,1,1604,1605,1605,1605,0.06818541241240328
1,0,50,genotype,float,1,61,98,1605,1,1605,1606,1606,1606,0.17906128348379274
1,0,50,genotype,float,1,61,99,1606,1,1606,1607,1607,1607,0.12606938108776153
1,0,50,genotype,float,1,62,0,1416,1,1416,1417,1417,1417,0.5190501147835641
1,0,50,genotype,float,1,62,1,1398,1,1398,1399,1399,1399,0.5288212062655427
1,0,50,genotype,float,1,62,2,1535,1,1535,1536,1536,1536,0.538388015066095
1,0,50,genotype,float,1,62,3,1606,1,1606,1607,1607,1607,0.12606938108776153
1,0,50,genotype,float,1,62,4,1477,1,1477,1478,1478,1478,0.5453697214851745
1,0,50,genotype,float,1,62,5,1306,1,1306,1307,1307,1307,0.5414096385495566
1,0,50,genotype,float,1,62,6,1375,1,1375,1376,1376,1376,0.5438605613693589
1,0,50,genotype,float,1,62,7,1588,1,1588,1589,1589,1589,0.5473228087692168
1,0,50,genotype,float,1,62,8,1445,1,1445,1446,1446,1446,0.5247145706143632
1,0,50,genotype,float,1,62,9,1595,1,1595,1596,1596,1596,0.2641568192745147
1,0,50,genotype,float,1,62,10,1452,1,1452,1453,1453,1453,0.5371937052087445
1,0,50,genotype,float,1,62,11,1497,1,1497,1498,1498,1498,0.5467334058273393
1,0,50,genotype,float,1,62,12,1309,1,1309,1310,1310,1310,0.5486659124247524
1,0,50,genotype,float,1,62,13,1527,1,1527,1528,1528,1528,0.535722590665837
1,0,50,genotype,float,1,62,14,1558,1,1558,1559,1559,1559,0.5391146870371298
1,0,50,genotype,float,1,62,15,1602,1,1602,1603,1603,1603,0.14875307425227338
1,0,50,genotype,float,1,62,16,1594,1,1594,1595,1595,1595,0.5394046090120944
1,0,50,genotype,float,1,62,17,1599,1,1599,1600,1600,1600,0.1920004832093143
1,0,50,genotype,float,1,62,18,1509,1,1509,1510,1510,1510,0.547763458271918
1,0,50,genotype,float,1,62,19,1557,1,1557,1558,1558,1558,0.5189933607428188
1,0,50,genotype,float,1,62,20,1578,1,1578,1579,1579,1579,0.5462175991712579
1,0,50,genotype,float,1,62,21,1481,1,1481,1482,1482,1482,0.5437485222829981
1,0,50,genotype,float,1,62,22,1540,1,1540,1541,1541,1541,0.5443709638175944
1,0,50,genotype,float,1,62,23,1587,1,1587,1588,1588,1588,0.5453697214851745
1,0,50,genotype,float,1,62,24,1166,1,1166,1167,1167,1167,0.5490636200839651
1,0,50,genotype,float,1,62,25,1410,1,1410,1411,1411,1411,0.5392922190275352
1,0,50,genotype,float,1,62,26,1597,1,1597,1598,1598,1598,0.535722590665837
1,0,50,genotype,float,1,62,27,1528,1,1528,1529,1529,1529,0.5183377243059835
1,0,50,genotype,float,1,62,28,1534,1,1534,1535,1535,1535,0.547763458271918
1,0,50,genotype,float,1,62,29,1350,1,1350,1351,1351,1351,0.5265629261212381
1,0,50,genotype,float,1,62,30,1510,1,1510,1511,1511,1511,0.5442921797685404
1,0,50,genotype,float,1,62,31,1469,1,1469,1470,1470,1470,0.5374109620177236
1,0,50,genotype,float,1,62,32,1559,1,1559,1560,1560,1560,0.5467334058273393
1,0,50,genotype,float,1,62,33,1564,1,1564,1565,1565,1565,0.17649852422109957
1,0,50,genotype,float,1,62,34,1567,1,1567,1568,1568,1568,0.5421644799514599
1,0,50,genotype,float,1,62,35,1570,1,1570,1571,1571,1571,0.5368727008486583
1,0,50,genotype,float,1,62,36,1583,1,1583,1584,1584,1584,0.23168422942245226
1,0,50,genotype,float,1,62,37,1579,1,1579,1580,1580,1580,0.3593975591266294
1,0,50,genotype,float,1,62,38,1561,1,1561,1562,1562,1562,0.5206743789926869
1,0,50,genotype,float,1,62,39,1555,1,1555,1556,1556,1556,0.5486659124247524
1,0,50,genotype,float,1,62,40,1569,1,1569,1570,1570,1570,0.5442603331183233
1,0,50,genotype,float,1,62,41,1591,1,1591,1592,1592,1592,0.5440449211508912
1,0,50,genotype,float,1,62,42,1537,1,1537,1538,1538,1538,0.5391173445216623
1,0,50,genotype,float,1,62,43,1502,1,1502,1503,1503,1503,0.518838171653917
1,0,50,genotype,float,1,62,44,1456,1,1456,1457,1457,1457,0.547763458271918
1,0,50,genotype,float,1,62,45,1459,1,1459,1460,1460,1460,0.5445306340594539
1,0,50,genotype,float,1,62,46,1529,1,1529,1530,1530,1530,0.5503343608292037
1,0,50,genotype,float,1,62,47,1159,1,1159,1160,1160,1160,0.5313160842485571
1,0,50,genotype,float,1,62,48,1494,1,1494,1495,1495,1495,0.5462175991712579
1,0,50,genotype,float,1,62,49,1523,1,1523,1524,1524,1524,0.17912212079665496
1,0,50,genotype,float,1,62,50,1273,1,1273,1274,1274,1274,0.5200085287133096
1,0,50,genotype,float,1,62,51,1402,1,1402,1403,1403,1403,0.4356675966624924
1,0,50,genotype,float,1,62,52,1372,1,1372,1373,1373,1373,0.5473228087692168
1,0,50,genotype,float,1,62,53,1339,1,1339,1340,1340,1340,0.5335738602983137
1,0,50,genotype,float,1,62,54,1586,1,1586,1587,1587,1587,0.5381355695096631
1,0,50,genotype,float,1,62,55,1431,1,1431,1432,1432,1432,0.535722590665837
1,0,50,genotype,float,1,62,56,1571,1,1571,1572,1572,1572,0.1793053826552295
1,0,50,genotype,float,1,62,57,1209,1,1209,1210,1210,1210,0.5335738602983137
1,0,50,genotype,float,1,62,58,1598,1,1598,1599,1599,1599,0.14423891924684085
1,0,50,genotype,float,1,62,59,1601,1,1601,1602,1602,1602,0.0967209012456907
1,0,50,genotype,float,1,62,60,1297,1,1297,1298,1298,1298,0.5487017004773831
1,0,50,genotype,float,1,62,61,1593,1,1593,1594,1594,1594,0.534813057215462
1,0,50,genotype,float,1,62,62,1551,1,1551,1552,1552,1552,0.260452219314584
1,0,50,genotype,float,1,62,63,1374,1,1374,1375,1375,1375,0.5487017004773831
1,0,50,genotype,float,1,62,64,1589,1,1589,1590,1590,1590,0.5368727008486583
1,0,50,genotype,float,1,62,65,1460,1,1460,1461,1461,1461,0.5449434162120759
1,0,50,genotype,float,1,62,66,1592,1,1592,1593,1593,1593,0.5446756742520167
1,0,50,genotype,float,1,62,67,1127,1,1127,1128,1128,1128,0.5255251121547705
1,0,50,genotype,float,1,62,68,1519,1,1519,1520,1520,1520,0.15242676587748027
1,0,50,genotype,float,1,62,69,1541,1,1541,1542,1542,1542,0.08211661074029653
1,0,50,genotype,float,1,62,70,1565,1,1565,1566,1566,1566,0.5399155975504133
1,0,50,genotype,float,1,62,71,1522,1,1522,1523,1523,1523,0.5371937052087445
1,0,50,genotype,float,1,62,72,1584,1,1584,1585,1585,1585,0.06994746246487672
1,0,50,genotype,float,1,62,73,1224,1,1224,1225,1225,1225,0.5255251121547705
1,0,50,genotype,float,1,62,74,1582,1,1582,1583,1583,1583,0.5441096569614113
1,0,50,genotype,float,1,62,75,1530,1,1530,1531,1531,1531,0.5255251121547705
1,0,50,genotype,float,1,62,76,1194,1,1194,1195,1195,1195,0.5443822795933698
1,0,50,genotype,float,1,62,77,1513,1,1513,1514,1514,1514,0.5449392010023757
1,0,50,genotype,float,1,62,78,1562,1,1562,1563,1563,1563,0.547763458271918
1,0,50,genotype,float,1,62,79,1607,1,1607,1608,1608,1608,0.5417758375762698
1,0,50,genotype,float,1,62,80,1608,1,1608,1609,1609,1609,0.5438605613693589
1,0,50,genotype,float,1,62,81,1609,1,1609,1610,1610,1610,0.5441901525407011
1,0,50,genotype,float,1,62,82,1610,1,1610,1611,1611,1611,0.5391146870371298
1,0,50,genotype,float,1,62,83,1611,1,1611,1612,1612,1612,0.5197953954428559
1,0,50,genotype,float,1,62,84,1612,1,1612,1613,1613,1613,0.1658132307957312
1,0,50,genotype,float,1,62,85,1613,1,1613,1614,1614,1614,0.5394464580219347
1,0,50,genotype,float,1,62,86,1614,1,1614,1615,1615,1615,0.1973924886259556
1,0,50,genotype,float,1,62,87,1615,1,1615,1616,1616,1616,0.05964197235725226
1,0,50,genotype,float,1,62,88,1616,1,1616,1617,1617,1617,0.05083680450153095
1,0,50,genotype,float,1,62,89,1617,1,1617,1618,1618,1618,0.5422067340712806
1,0,50,genotype,float,1,62,90,1618,1,1618,1619,1619,1619,0.5434064865892664
1,0,50,genotype,float,1,62,91,1619,1,1619,1620,1620,1620,0.10378847356133482
1,0,50,genotype,float,1,62,92,1620,1,1620,1621,1621,1621,0.25112867732587363
1,0,50,genotype,float,1,62,93,1621,1,1621,1622,1622,1622,0.12156432446444417
1,0,50,genotype,float,1,62,94,1622,1,1622,1623,1623,1623,0.5431439192145255
1,0,50,genotype,float,1,62,95,1623,1,1623,1624,1624,1624,0.5392922190275352
1,0,50,genotype,float,1,62,96,1624,1,1624,1625,1625,1625,0.06454978872586085
1,0,50,genotype,float,1,62,97,1625,1,1625,1626,1626,1626,0.1872469254282281
1,0,50,genotype,float,1,62,98,1626,1,1626,1627,1627,1627,0.5367263283271426
1,0,50,genotype,float,1,62,99,1627,1,1627,1628,1628,1628,0.04114654986099335
1,0,50,genotype,float,1,63,0,1570,1,1570,1571,1571,1571,0.5368727008486583
1,0,50,genotype,float,1,63,1,1374,1,1374,1375,1375,1375,0.5487017004773831
1,0,50,genotype,float,1,63,2,1609,1,1609,1610,1610,1610,0.5441901525407011
1,0,50,genotype,float,1,63,3,1481,1,1481,1482,1482,1482,0.5437485222829981
1,0,50,genotype,float,1,63,4,1559,1,1559,1560,1560,1560,0.5467334058273393
1,0,50,genotype,float,1,63,5,1593,1,1593,1594,1594,1594,0.534813057215462
1,0,50,genotype,float,1,63,6,1618,1,1618,1619,1619,1619,0.5434064865892664
1,0,50,genotype,float,1,63,7,1297,1,1297,1298,1298,1298,0.5487017004773831
1,0,50,genotype,float,1,63,8,1494,1,1494,1495,1495,1495,0.5462175991712579
1,0,50,genotype,float,1,63,9,1502,1,1502,1503,1503,1503,0.518838171653917
1,0,50,genotype,float,1,63,10,1601,1,1601,1602,1602,1602,0.0967209012456907
1,0,50,genotype,float,1,63,11,1608,1,1608,1609,1609,1609,0.5438605613693589
1,0,50,genotype,float,1,63,12,1127,1,1127,1128,1128,1128,0.5255251121547705
1,0,50,genotype,float,1,63,13,1416,1,1416,1417,1417,1417,0.5190501147835641
1,0,50,genotype,float,1,63,14,1621,1,1621,1622,1622,1622,0.12156432446444417
1,0,50,genotype,float,1,63,15,1569,1,1569,1570,1570,1570,0.5442603331183233
1,0,50,genotype,float,1,63,16,1456,1,1456,1457,1457,1457,0.547763458271918
1,0,50,genotype,float,1,63,17,1523,1,1523,1524,1524,1524,0.17912212079665496
1,0,50,genotype,float,1,63,18,1534,1,1534,1535,1535,1535,0.547763458271918
1,0,50,genotype,float,1,63,19,1445,1,1445,1446,1446,1446,0.5247145706143632
1,0,50,genotype,float,1,63,20,1530,1,1530,1531,1531,1531,0.5255251121547705
1,0,50,genotype,float,1,63,21,1611,1,1611,1612,1612,1612,0.5197953954428559
1,0,50,genotype,float,1,63,22,1309,1,1309,1310,1310,1310,0.5486659124247524
1,0,50,genotype,float,1,63,23,1595,1,1595,1596,1596,1596,0.2641568192745147
1,0,50,genotype,float,1,63,24,1582,1,1582,1583,1583,1583,0.5441096569614113
1,0,50,genotype,float,1,63,25,1431,1,1431,1432,1432,1432,0.535722590665837
1,0,50,genotype,float,1,63,26,1375,1,1375,1376,1376,1376,0.5438605613693589
1,0,50,genotype,float,1,63,27,1583,1,1583,1584,1584,1584,0.23168422942245226
1,0,50,genotype,float,1,63,28,1528,1,1528,1529,1529,1529,0.5183377243059835
1,0,50,genotype,float,1,63,29,1398,1,1398,1399,1399,1399,0.5288212062655427
1,0,50,genotype,float,1,63,30,1273,1,1273,1274,1274,1274,0.5200085287133096
1,0,50,genotype,float,1,63,31,1617,1,1617,1618,1618,1618,0.5422067340712806
1,0,50,genotype,float,1,63,32,1410,1,1410,1411,1411,1411,0.5392922190275352
1,0,50,genotype,float,1,63,33,1519,1,1519,1520,1520,1520,0.15242676587748027
1,0,50,genotype,float,1,63,34,1623,1,1623,1624,1624,1624,0.5392922190275352
1,0,50,genotype,float,1,63,35,1306,1,1306,1307,1307,1307,0.5414096385495566
1,0,50,genotype,float,1,63,36,1589,1,1589,1590,1590,1590,0.5368727008486583
1,0,50,genotype,float,1,63,37,1513,1,1513,1514,1514,1514,0.5449392010023757
1,0,50,genotype,float,1,63,38,1529,1,1529,1530,1530,1530,0.5503343608292037
1,0,50,genotype,float,1,63,39,1402,1,1402,1403,1403,1403,0.4356675966624924
1,0,50,genotype,float,1,63,40,1602,1,1602,1603,1603,1603,0.14875307425227338
1,0,50,genotype,float,1,63,41,1509,1,1509,1510,1510,1510,0.547763458271918
1,0,50,genotype,float,1,63,42,1477,1,1477,1478,1478,1478,0.5453697214851745
1,0,50,genotype,float,1,63,43,1610,1,1610,1611,1611,1611,0.5391146870371298
1,0,50,genotype,float,1,63,44,1372,1,1372,1373,1373,1373,0.5473228087692168
1,0,50,genotype,float,1,63,45,1469,1,1469,1470,1470,1470,0.5374109620177236
1,0,50,genotype,float,1,63,46,1522,1,1522,1523,1523,1523,0.5371937052087445
1,0,50,genotype,float,1,63,47,1459,1,1459,1460,1460,1460,0.5445306340594539
1,0,50,genotype,float,1,63,48,1535,1,1535,1536,1536,1536,0.538388015066095
1,0,50,genotype,float,1,63,49,1613,1,1613,1614,1614,1614,0.5394464580219347
1,0,50,genotype,float,1,63,50,1350,1,1350,1351,1351,1351,0.5265629261212381
1,0,50,genotype,float,1,63,51,1194,1,1194,1195,1195,1195,0.5443822795933698
1,0,50,genotype,float,1,63,52,1588,1,1588,1589,1589,1589,0.5473228087692168
1,0,50,genotype,float,1,63,53,1594,1,1594,1595,1595,1595,0.5394046090120944
1,0,50,genotype,float,1,63,54,1339,1,1339,1340,1340,1340,0.5335738602983137
1,0,50,genotype,float,1,63,55,1579,1,1579,1580,1580,1580,0.3593975591266294
1,0,50,genotype,float,1,63,56,1591,1,1591,1592,1592,1592,0.5440449211508912
1,0,50,genotype,float,1,63,57,1607,1,1607,1608,1608,1608,0.5417758375762698
1,0,50,genotype,float,1,63,58,1587,1,1587,1588,1588,1588,0.5453697214851745
1,0,50,genotype,float,1,63,59,1209,1,1209,1210,1210,1210,0.5335738602983137
1,0,50,genotype,float,1,63,60,1166,1,1166,1167,1167,1167,0.5490636200839651
1,0,50,genotype,float,1,63,61,1452,1,1452,1453,1453,1453,0.5371937052087445
1,0,50,genotype,float,1,63,62,1598,1,1598,1599,1599,1599,0.14423891924684085
1,0,50,genotype,float,1,63,63,1565,1,1565,1566,1566,1566,0.5399155975504133
1,0,50,genotype,float,1,63,64,1460,1,1460,1461,1461,1461,0.5449434162120759
1,0,50,genotype,float,1,63,65,1557,1,1557,1558,1558,1558,0.5189933607428188
